project,repo_name,month,outcome,author_association,author_pseud,size_lines,files_touched,review_count,hours_to_first_review,hours_to_merge
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a96e79d8e,50,4,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a930bd28c,6,2,1,0,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a55d2cdc8,90,8,1,1,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a94cbb390,560,1,1,1,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a1d8e3118,359,7,2,23,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a18a2143e,7,1,1,12,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ab2ece173,15,2,0,,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a9dd2e3c0,90,4,2,2,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a4a414edc,25,2,1,2,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a0db1f58a,67,2,2,66,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,ac8c0369e,424,26,1,152,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,add189f6d,21,1,2,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ab754d804,81,2,1,87,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,add189f6d,8,2,2,2,
pytorch,pytorch,2024-03-01,closed,NONE,a8d117cfd,77,1,5,15,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,aaee1c0cd,12,2,2,1,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a6930a452,11,1,1,5,
pytorch,pytorch,2024-03-01,closed,NONE,ab37263b4,4,1,0,,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a9d3065cc,6,1,1,1,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a0aaba698,8,1,3,19,
pytorch,pytorch,2024-03-01,open,CONTRIBUTOR,abd4fe483,117,16,8,121,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a3ba57d98,96,3,0,,
pytorch,pytorch,2024-03-01,closed,NONE,a8c040772,46,2,2,260,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a96e79d8e,9,2,1,0,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a4a4c796d,13,1,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,add189f6d,13,1,1,0,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,aeac7bc7f,11,2,2,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ac297ff57,366,13,0,,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a642039ad,48,1,2,10,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ab2c3d13b,60,4,0,,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ad6e74ab4,157,7,7,549,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a642039ad,81,1,2,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a9da25011,21,2,4,1,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,add189f6d,99,10,5,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a18c03ea5,9,3,1,2,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,affa1f180,932,30,14,150,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a4df58d03,2,1,1,5,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a96e79d8e,243,7,6,10,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a96e79d8e,16,2,1,15,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a3552c582,21,1,2,5,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,aa238cb0a,107,2,1,44,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,aa238cb0a,192,7,3,20,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,aa238cb0a,13,1,3,1,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a95a7bc64,19,3,0,,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a8d482f18,5,1,0,,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ae66f3706,2,1,1,2,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,aeac7bc7f,18,2,3,3,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a18a2143e,41,1,3,86,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a26210bab,2,1,2,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ab2ece173,38,2,2,17,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,af46d2248,16,2,1,1,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a740472d6,35,1,1,32,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ad1b2f518,43,2,1,3,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a5dc541f5,254,7,1,20,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a66ad582e,3,1,2,24,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a71340490,31,5,6,1,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a079ce8a4,2,1,1,56,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,aeac7bc7f,20,1,1,56,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a740472d6,17,1,1,46,
pytorch,pytorch,2024-03-01,closed,MEMBER,a5bfa44f7,5,1,1,6,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a642039ad,67,5,0,,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ad7aa5d4b,3,1,1,162,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,af46d2248,35,4,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a740472d6,35,1,1,2,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a0aaba698,71,2,3,4,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a37aaac61,36,2,1,5,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a9dd2e3c0,141,4,7,70,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,add189f6d,3,1,2,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ab028fbf6,3,1,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a642039ad,23,1,1,3,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a642039ad,59,2,0,,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,aa3f63d8a,93,6,6,75,
pytorch,pytorch,2024-03-01,merged,COLLABORATOR,a12cd0aaa,23,3,1,41,41
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a83890a7a,2,1,2,45,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a0bdb048a,49,2,3,143,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a9ac24a9f,11,1,3,218,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ab722bf65,152,3,6,67,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a553f2a58,8,1,2,137,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a1d8e3118,182,5,2,1,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ae66f3706,24,6,2,150,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ad6e74ab4,109,4,20,2,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a94cbb390,435,7,1,10,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a73a9574e,122,9,5,22,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a73b095db,4,1,1,1,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a12cd0aaa,31,2,3,116,
pytorch,pytorch,2024-03-01,closed,NONE,aa10917a0,67,2,3,9,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a53cba981,122,3,1,35,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,afcac5ef0,35,1,1,2,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a65c747a0,3,1,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,afb62a5b9,98,2,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,aa9ac2ea5,36,2,1,4,
pytorch,pytorch,2024-03-01,merged,COLLABORATOR,abb677e08,50,2,1,199,199
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ab791a946,12,2,1,26,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,aa773f4ff,14,2,3,1,
pytorch,pytorch,2024-03-01,closed,MEMBER,a82fe44ad,2,1,3,24,
pytorch,pytorch,2024-03-01,closed,MEMBER,a846e2bc0,10,1,1,6,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ab689c736,8,2,2,17,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a740472d6,4,2,0,,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,afcac5ef0,34,2,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a9dd2e3c0,357,7,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a73b095db,21,2,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,add189f6d,28,1,4,3,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a8d482f18,131,6,8,16,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a670eee03,5,1,1,0,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a642039ad,11,2,0,,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a76060dbc,307,1,3,22,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a12cd0aaa,38,3,0,,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,aeac7bc7f,35,7,1,114,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a94cbb390,105,12,2,19,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,add189f6d,14,1,2,2,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,afea22f1d,62,4,5,93,
pytorch,pytorch,2024-03-01,closed,MEMBER,a82fe44ad,98,6,13,62,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,aa238cb0a,114,4,0,,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ab689c736,64,3,2,144,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ae66f3706,129,19,0,,
pytorch,pytorch,2024-03-01,closed,MEMBER,af9a90ce4,863,3,36,2,
pytorch,pytorch,2024-03-01,merged,CONTRIBUTOR,ab028fbf6,6,2,1,0,0
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,aa773f4ff,113,5,16,79,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a76060dbc,4,1,1,0,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,ad19ffe38,4,2,1,40,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,adb4b8fd8,346,7,1,35,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a642039ad,2,1,1,5,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,ab2c3d13b,205,6,1,21,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,add189f6d,2,1,1,5,
pytorch,pytorch,2024-03-01,closed,MEMBER,a846e2bc0,78,7,1,149,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a6930a452,234,3,17,482,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a286957d0,41,4,3,1,
pytorch,pytorch,2024-03-01,closed,MEMBER,a846e2bc0,62,5,1,154,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a5dc541f5,832,94,1,0,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a726550be,1,1,1,4,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a76060dbc,13,2,1,0,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,ad19ffe38,67,4,0,,
pytorch,pytorch,2024-03-01,merged,COLLABORATOR,aafa76c3d,448,6,7,2,288
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a6c060ddc,4,1,1,45,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a26210bab,122,2,11,3,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,a5b042f9c,20,2,2,6,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,a868cfe77,61,3,2,76,
pytorch,pytorch,2024-03-01,closed,COLLABORATOR,ac8c0369e,82,2,1,26,
pytorch,pytorch,2024-03-01,closed,CONTRIBUTOR,aa238cb0a,144,5,1,185,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a72870f58,1235,6,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,aa65fbcd8,59,2,0,,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a01eff35b,98,8,1,88,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a26210bab,101,6,6,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a740472d6,37,6,1,1,
pytorch,pytorch,2024-04-01,closed,MEMBER,a846e2bc0,1,1,1,144,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,abb745724,24,1,1,20,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a4ecb6dbe,4,1,2,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,affd56551,2,1,2,2,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,afb18a590,213,3,2,4,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a94cbb390,35,2,1,27,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a2d8ea448,5,1,1,40,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a37aaac61,34,2,0,,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a65c747a0,21,2,1,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ac73c2135,29,1,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a642039ad,16,2,1,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a642039ad,47,2,1,5,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,af46d2248,4,2,0,,
pytorch,pytorch,2024-04-01,closed,NONE,a006602b3,2,1,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a642039ad,2,1,1,3,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a18c03ea5,25,1,2,337,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a95a7bc64,55,4,4,0,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a72e5ee0e,3,1,2,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a1febba14,22,2,5,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a05331277,269,5,1,113,
pytorch,pytorch,2024-04-01,closed,NONE,a86caa0e7,0,0,6,25,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a5b042f9c,173,3,5,24,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a766a70e3,180,10,4,6,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ab754d804,72,2,2,172,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,afcac5ef0,14,2,1,1,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a0a5ccaf7,35,5,4,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ad6e74ab4,14,2,1,135,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a642039ad,4,1,1,1,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a9dd2e3c0,1,1,2,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a9dd2e3c0,30,1,2,65,
pytorch,pytorch,2024-04-01,closed,NONE,ab506c2cf,84,3,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a9c2dad37,28,1,2,518,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a75330cfd,9,1,4,19,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a41b2e0a2,31,1,1,89,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a4dc5c755,29,2,2,14,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a9c2dad37,8,1,2,506,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,acde10e71,4,2,1,1,
pytorch,pytorch,2024-04-01,closed,NONE,a773ac805,67,2,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a9c2dad37,189,6,1,69,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a0db1f58a,56,10,2,235,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a6c8c07a8,1,1,2,1,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a72e5ee0e,59,3,15,112,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,af46d2248,36,3,0,,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a0a5ccaf7,143,9,11,207,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ad3bf567d,1448,3,1,73,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a3a080381,459,3,14,93,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a5ac668f6,116,2,31,5,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ab689c736,6,2,0,,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a0aaba698,31,2,5,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a642039ad,5,1,1,26,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,afcac5ef0,22,1,2,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a5c2aecc9,2,1,1,35,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a81e3e7a2,43,3,8,29,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,affa1f180,180,1,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a6466ba7c,10,4,1,7,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,ab472c49a,27,1,1,75,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a18c03ea5,885,16,4,344,
pytorch,pytorch,2024-04-01,closed,MEMBER,a82fe44ad,21,2,1,1,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a597022dd,174,6,8,5,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a1c1597ce,19,1,2,19,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a0aaba698,15,2,1,16,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,aab0b0a28,52,10,1,1,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a740472d6,19,2,1,1,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a468a7f64,18,1,1,2,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a433e689a,21,5,1,18,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,aeac7bc7f,8,1,0,,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,ae617e84f,186,5,1,10,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,ab06db1d7,2,1,2,129,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a554ec844,117,3,6,18,
pytorch,pytorch,2024-04-01,closed,NONE,a75e3483b,52,13,2,27,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,add189f6d,9,1,1,7,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a41334601,11,3,6,32,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a40c7660c,1044,16,0,,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a597022dd,135,4,6,48,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a1eb0cd02,1240,12,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ab028fbf6,89,3,2,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a985dbc25,83,3,3,75,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a70909928,33,1,2,0,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a21df1e70,8,2,0,,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,ae6bab425,18,1,2,9,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a3ba57d98,170,3,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ad6e74ab4,80,5,4,3,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a6e991cda,414,3,12,76,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a72e5ee0e,5,1,3,1,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,ac8c0369e,337,18,2,1,
pytorch,pytorch,2024-04-01,closed,MEMBER,a846e2bc0,1,1,1,7,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a642039ad,2,1,1,28,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,aa773f4ff,8,1,1,28,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a554ec844,1278,11,8,40,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a91ac4b9b,487,5,6,18,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a91ac4b9b,262,3,0,,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,ae6bab425,24,2,4,71,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,ac8c0369e,255,4,1,21,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ae66f3706,19,2,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a26210bab,260,5,2,22,
pytorch,pytorch,2024-04-01,closed,MEMBER,a846e2bc0,6,2,1,3,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ab722bf65,21,1,0,,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a18a2143e,16,1,3,2,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a554ec844,88,1,1,10,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a6272c338,6520,84,3,33,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a740472d6,4,1,2,7,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a94cbb390,80,4,1,2,
pytorch,pytorch,2024-04-01,merged,COLLABORATOR,abb677e08,7,1,1,911,911
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a554ec844,20,1,1,0,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,aa773f4ff,88,3,3,99,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ac297ff57,2,1,2,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a4a414edc,12,1,1,86,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a94cbb390,258,1,2,109,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a554ec844,7,1,2,14,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,acf4dda97,38,1,4,73,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ab028fbf6,26,13,2,18,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a250400b8,10,1,5,1,
pytorch,pytorch,2024-04-01,merged,COLLABORATOR,abb677e08,2,1,1,4,7
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a6e3e1227,28,3,1,4,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,aa773f4ff,119,9,7,1,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a9d3065cc,76,1,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a6e3e1227,4,1,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ae9a62bd5,311,1,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a642039ad,368,17,6,14,
pytorch,pytorch,2024-04-01,closed,NONE,a643c997a,26,2,1,2,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a1eb0cd02,2071,20,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ab028fbf6,2,1,2,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a2e231ad4,245,3,7,21,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a77b6068a,93,1,3,1374,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a4dac1560,20,2,1,4,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a94cbb390,177,8,7,17,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ab754d804,842,4,3,82,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a94cbb390,220,10,1,27,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a554ec844,14,2,4,402,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a554ec844,14,1,1,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a468a7f64,2,1,1,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a05331277,216,3,1,95,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,afb62a5b9,208,4,5,2,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,aa773f4ff,26,5,2,8,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a726550be,98,11,9,2,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a24a774ff,9,1,2,7,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ab689c736,545,17,2,21,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,add189f6d,62,2,2,11,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a65c747a0,41,3,3,2,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a740472d6,5,5,1,5,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a9dd2e3c0,2,1,2,1,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a597022dd,20,4,3,24,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a16414c3f,89,2,1,7,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,ae617e84f,15,2,2,15,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,a0a5ccaf7,569,12,11,30,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,add189f6d,86,2,2,1,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,aa238cb0a,1,1,2,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,ab2ece173,273,7,13,6,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a642039ad,48,3,0,,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,add189f6d,26,2,1,21,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,af5bc3743,4,1,4,0,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,af5bc3743,4,1,0,,
pytorch,pytorch,2024-04-01,closed,COLLABORATOR,aeba75f66,55,6,3,182,
pytorch,pytorch,2024-04-01,closed,MEMBER,a846e2bc0,8,1,2,13,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,aaf3a5cbc,6,1,1,0,
pytorch,pytorch,2024-04-01,closed,CONTRIBUTOR,a8dd56e6a,23,1,6,0,
